label,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
386,Summer,2012,July,16,no,Monday,yes,Partly Cloudy,0.76,0.7273,0.66,0.5821
755,Summer,2012,July,17,no,Monday,yes,Partly Cloudy,0.76,0.7273,0.66,0.5821
794,Summer,2012,July,18,no,Monday,yes,Clear,0.84,0.803,0.53,0
595,Summer,2012,July,19,no,Monday,yes,Clear,0.8,0.7879,0.63,0.1343
454,Summer,2012,July,20,no,Monday,yes,Clear,0.8,0.7727,0.59,0.1343
328,Summer,2012,July,21,no,Monday,yes,Clear,0.76,0.7273,0.66,0.1343
284,Summer,2012,July,22,no,Monday,yes,Clear,0.76,0.7121,0.62,0.0896
166,Summer,2012,July,23,no,Monday,yes,Clear,0.74,0.7121,0.74,0.0896
53,Summer,2012,July,0,no,Tuesday,yes,Clear,0.72,0.7121,0.84,0.1045
25,Summer,2012,July,1,no,Tuesday,yes,Clear,0.74,0.697,0.7,0
7,Summer,2012,July,2,no,Tuesday,yes,Clear,0.72,0.6818,0.7,0.0896
3,Summer,2012,July,3,no,Tuesday,yes,Clear,0.72,0.6818,0.66,0
7,Summer,2012,July,4,no,Tuesday,yes,Clear,0.72,0.6818,0.62,0
38,Summer,2012,July,5,no,Tuesday,yes,Clear,0.68,0.6364,0.74,0.0896
213,Summer,2012,July,6,no,Tuesday,yes,Clear,0.72,0.6818,0.66,0.1045
526,Summer,2012,July,7,no,Tuesday,yes,Few Clouds,0.74,0.697,0.7,0
661,Summer,2012,July,8,no,Tuesday,yes,Few Clouds,0.8,0.7576,0.55,0
320,Summer,2012,July,9,no,Tuesday,yes,Few Clouds,0.82,0.7727,0.49,0.2239
159,Summer,2012,July,10,no,Tuesday,yes,Few Clouds,0.84,0.7879,0.49,0.194
206,Summer,2012,July,11,no,Tuesday,yes,Few Clouds,0.86,0.803,0.47,0
254,Summer,2012,July,12,no,Tuesday,yes,Few Clouds,0.9,0.8182,0.35,0
221,Summer,2012,July,13,no,Tuesday,yes,Clear,0.92,0.8182,0.31,0.194
214,Summer,2012,July,14,no,Tuesday,yes,Clear,0.94,0.8333,0.29,0.2537
244,Summer,2012,July,15,no,Tuesday,yes,Clear,0.92,0.8182,0.31,0.1642
381,Summer,2012,July,16,no,Tuesday,yes,Clear,0.92,0.8182,0.29,0.1642
770,Summer,2012,July,17,no,Tuesday,yes,Clear,0.92,0.8182,0.29,0
772,Summer,2012,July,18,no,Tuesday,yes,Clear,0.9,0.803,0.33,0.194
547,Summer,2012,July,19,no,Tuesday,yes,Clear,0.88,0.7879,0.35,0.2537
427,Summer,2012,July,20,no,Tuesday,yes,Clear,0.86,0.7576,0.34,0.1642
333,Summer,2012,July,21,no,Tuesday,yes,Clear,0.82,0.7727,0.52,0.1343
244,Summer,2012,July,22,no,Tuesday,yes,Clear,0.8,0.7576,0.55,0.2239
161,Summer,2012,July,23,no,Tuesday,yes,Clear,0.78,0.7424,0.59,0.194
53,Summer,2012,July,0,no,Wednesday,yes,Clear,0.76,0.7273,0.66,0.1642
16,Summer,2012,July,1,no,Wednesday,yes,Clear,0.76,0.7273,0.66,0.1045
8,Summer,2012,July,2,no,Wednesday,yes,Clear,0.74,0.697,0.66,0.1343
4,Summer,2012,July,3,no,Wednesday,yes,Clear,0.74,0.697,0.66,0.1343
6,Summer,2012,July,4,no,Wednesday,yes,Clear,0.72,0.6818,0.7,0.1343
46,Summer,2012,July,5,no,Wednesday,yes,Clear,0.72,0.6818,0.7,0.1642
162,Summer,2012,July,6,no,Wednesday,yes,Clear,0.72,0.6818,0.7,0.1642
495,Summer,2012,July,7,no,Wednesday,yes,Clear,0.74,0.697,0.66,0.1642
679,Summer,2012,July,8,no,Wednesday,yes,Clear,0.78,0.7424,0.62,0.1045
297,Summer,2012,July,9,no,Wednesday,yes,Clear,0.82,0.7879,0.56,0
138,Summer,2012,July,10,no,Wednesday,yes,Clear,0.9,0.8485,0.42,0.194
183,Summer,2012,July,11,no,Wednesday,yes,Clear,0.9,0.8485,0.42,0
202,Summer,2012,July,12,no,Wednesday,yes,Clear,0.92,0.8636,0.37,0.1343
203,Summer,2012,July,13,no,Wednesday,yes,Clear,0.94,0.8485,0.33,0
170,Summer,2012,July,14,no,Wednesday,yes,Clear,0.94,0.8788,0.38,0.3284
194,Summer,2012,July,15,no,Wednesday,yes,Partly Cloudy,0.92,0.8485,0.35,0.3582
224,Summer,2012,July,16,no,Wednesday,yes,Clear,0.74,0.697,0.66,0.2537
370,Summer,2012,July,17,no,Wednesday,yes,Clear,0.74,0.697,0.7,0.2537
643,Summer,2012,July,18,no,Wednesday,yes,Few Clouds,0.76,0.7121,0.62,0.1343
516,Summer,2012,July,19,no,Wednesday,yes,Few Clouds,0.76,0.7121,0.62,0.1045
366,Summer,2012,July,20,no,Wednesday,yes,Clear,0.74,0.6818,0.62,0.0896
319,Summer,2012,July,21,no,Wednesday,yes,Clear,0.76,0.7121,0.62,0
288,Summer,2012,July,22,no,Wednesday,yes,Clear,0.76,0.7121,0.58,0.0896
131,Summer,2012,July,23,no,Wednesday,yes,Clear,0.76,0.7121,0.58,0.0896
66,Summer,2012,July,0,no,Thursday,yes,Clear,0.74,0.697,0.66,0.0896
25,Summer,2012,July,1,no,Thursday,yes,Clear,0.74,0.697,0.66,0.0896
7,Summer,2012,July,2,no,Thursday,yes,Clear,0.72,0.6818,0.7,0.194
5,Summer,2012,July,3,no,Thursday,yes,Clear,0.72,0.6818,0.7,0.1045
8,Summer,2012,July,4,no,Thursday,yes,Clear,0.72,0.6818,0.7,0.1045
40,Summer,2012,July,5,no,Thursday,yes,Few Clouds,0.72,0.6818,0.7,0.1045
152,Summer,2012,July,6,no,Thursday,yes,Clear,0.72,0.6818,0.66,0.1343
473,Summer,2012,July,7,no,Thursday,yes,Clear,0.74,0.6818,0.58,0.2836
657,Summer,2012,July,8,no,Thursday,yes,Clear,0.76,0.7121,0.58,0.2537
318,Summer,2012,July,9,no,Thursday,yes,Few Clouds,0.76,0.7121,0.58,0.2836
198,Summer,2012,July,10,no,Thursday,yes,Clear,0.76,0.7121,0.58,0.194
216,Summer,2012,July,11,no,Thursday,yes,Clear,0.8,0.7576,0.55,0.1045
274,Summer,2012,July,12,no,Thursday,yes,Clear,0.84,0.7879,0.49,0.2836
254,Summer,2012,July,13,no,Thursday,yes,Clear,0.84,0.7727,0.47,0.1343
197,Summer,2012,July,14,no,Thursday,yes,Clear,0.86,0.7879,0.44,0.0896
292,Summer,2012,July,15,no,Thursday,yes,Clear,0.84,0.7727,0.47,0.0896
358,Summer,2012,July,16,no,Thursday,yes,Clear,0.84,0.7727,0.47,0.0896
771,Summer,2012,July,17,no,Thursday,yes,Clear,0.86,0.7879,0.41,0
777,Summer,2012,July,18,no,Thursday,yes,Clear,0.86,0.7879,0.41,0.194
533,Summer,2012,July,19,no,Thursday,yes,Clear,0.84,0.7576,0.44,0.2537
505,Summer,2012,July,20,no,Thursday,yes,Clear,0.82,0.7727,0.49,0.1642
332,Summer,2012,July,21,no,Thursday,yes,Partly Cloudy,0.66,0.5909,0.89,0.2537
68,Summer,2012,July,22,no,Thursday,yes,Partly Cloudy,0.66,0.5909,0.89,0.2537
65,Summer,2012,July,23,no,Thursday,yes,Partly Cloudy,0.66,0.5909,0.89,0.2239
34,Summer,2012,July,0,no,Friday,yes,Partly Cloudy,0.66,0.5909,0.89,0.0896
11,Summer,2012,July,1,no,Friday,yes,Clear,0.66,0.5909,0.89,0.1343
19,Summer,2012,July,2,no,Friday,yes,Few Clouds,0.66,0.5909,0.89,0.0896
36,Summer,2012,July,3,no,Friday,yes,Few Clouds,0.66,0.5909,0.89,0.1045
9,Summer,2012,July,4,no,Friday,yes,Few Clouds,0.66,0.5909,0.89,0.1642
42,Summer,2012,July,5,no,Friday,yes,Few Clouds,0.66,0.5909,0.89,0.1343
126,Summer,2012,July,6,no,Friday,yes,Few Clouds,0.66,0.5909,0.89,0.1642
360,Summer,2012,July,7,no,Friday,yes,Few Clouds,0.66,0.5909,0.89,0.194
691,Summer,2012,July,8,no,Friday,yes,Few Clouds,0.68,0.6364,0.83,0.1642
373,Summer,2012,July,9,no,Friday,yes,Few Clouds,0.7,0.6667,0.79,0.1343
233,Summer,2012,July,10,no,Friday,yes,Few Clouds,0.7,0.6667,0.79,0.1642
212,Summer,2012,July,11,no,Friday,yes,Partly Cloudy,0.72,0.697,0.74,0.194
274,Summer,2012,July,12,no,Friday,yes,Partly Cloudy,0.68,0.6364,0.83,0.1642
156,Summer,2012,July,13,no,Friday,yes,Partly Cloudy,0.68,0.6364,0.83,0.1045
229,Summer,2012,July,14,no,Friday,yes,Partly Cloudy,0.7,0.6667,0.84,0.1642
216,Summer,2012,July,15,no,Friday,yes,Few Clouds,0.7,0.6667,0.84,0.2985
436,Summer,2012,July,16,no,Friday,yes,Few Clouds,0.68,0.6364,0.83,0.3284
715,Summer,2012,July,17,no,Friday,yes,Few Clouds,0.66,0.5909,0.89,0.4179
622,Summer,2012,July,18,no,Friday,yes,Few Clouds,0.66,0.6061,0.78,0.3284
402,Summer,2012,July,19,no,Friday,yes,Few Clouds,0.64,0.5758,0.83,0.2836
251,Summer,2012,July,20,no,Friday,yes,Partly Cloudy,0.64,0.5758,0.83,0.3881
122,Summer,2012,July,21,no,Friday,yes,Partly Cloudy,0.62,0.5758,0.83,0.3284
135,Summer,2012,July,22,no,Friday,yes,Few Clouds,0.62,0.5758,0.83,0.194
166,Summer,2012,July,23,no,Friday,yes,Few Clouds,0.62,0.5758,0.83,0.2836
103,Summer,2012,July,0,no,Saturday,no,Partly Cloudy,0.62,0.5758,0.83,0.2836
72,Summer,2012,July,1,no,Saturday,no,Few Clouds,0.62,0.5758,0.83,0.2537
60,Summer,2012,July,2,no,Saturday,no,Partly Cloudy,0.6,0.5455,0.88,0.2836
25,Summer,2012,July,3,no,Saturday,no,Partly Cloudy,0.6,0.5455,0.88,0.2537
16,Summer,2012,July,4,no,Saturday,no,Partly Cloudy,0.58,0.5455,0.88,0.2836
17,Summer,2012,July,5,no,Saturday,no,Partly Cloudy,0.58,0.5455,0.88,0.2537
15,Summer,2012,July,6,no,Saturday,no,Partly Cloudy,0.58,0.5455,0.88,0.2537
37,Summer,2012,July,7,no,Saturday,no,Few Clouds,0.58,0.5455,0.88,0.2537
112,Summer,2012,July,8,no,Saturday,no,Few Clouds,0.58,0.5455,0.83,0.2537
207,Summer,2012,July,9,no,Saturday,no,Few Clouds,0.58,0.5455,0.83,0.194
268,Summer,2012,July,10,no,Saturday,no,Partly Cloudy,0.58,0.5455,0.88,0.2537
305,Summer,2012,July,11,no,Saturday,no,Few Clouds,0.6,0.5606,0.83,0.2537
457,Summer,2012,July,12,no,Saturday,no,Partly Cloudy,0.6,0.5606,0.83,0.2239
354,Summer,2012,July,13,no,Saturday,no,Partly Cloudy,0.6,0.5606,0.83,0.1642
343,Summer,2012,July,14,no,Saturday,no,Few Clouds,0.6,0.5455,0.88,0.2537
380,Summer,2012,July,15,no,Saturday,no,Partly Cloudy,0.6,0.5455,0.88,0.2537
326,Summer,2012,July,16,no,Saturday,no,Partly Cloudy,0.6,0.5455,0.88,0.194
241,Summer,2012,July,17,no,Saturday,no,Partly Cloudy,0.6,0.5455,0.88,0.1642
177,Summer,2012,July,18,no,Saturday,no,Few Clouds,0.6,0.5455,0.88,0.194
238,Summer,2012,July,19,no,Saturday,no,Few Clouds,0.6,0.5455,0.88,0.1642
214,Summer,2012,July,20,no,Saturday,no,Partly Cloudy,0.6,0.5455,0.88,0.1642
163,Summer,2012,July,21,no,Saturday,no,Few Clouds,0.6,0.5455,0.88,0.1642
180,Summer,2012,July,22,no,Saturday,no,Few Clouds,0.6,0.5455,0.88,0.1045
149,Summer,2012,July,23,no,Saturday,no,Few Clouds,0.6,0.5455,0.88,0
113,Summer,2012,July,0,no,Sunday,no,Few Clouds,0.6,0.5455,0.88,0.1045
130,Summer,2012,July,1,no,Sunday,no,Few Clouds,0.6,0.5455,0.88,0.1642
122,Summer,2012,July,2,no,Sunday,no,Few Clouds,0.6,0.5455,0.88,0.1045
43,Summer,2012,July,3,no,Sunday,no,Few Clouds,0.6,0.5455,0.88,0.1045
16,Summer,2012,July,4,no,Sunday,no,Clear,0.6,0.5455,0.88,0
6,Summer,2012,July,5,no,Sunday,no,Clear,0.6,0.5455,0.88,0
19,Summer,2012,July,6,no,Sunday,no,Few Clouds,0.62,0.5758,0.83,0.0896
38,Summer,2012,July,7,no,Sunday,no,Few Clouds,0.62,0.5758,0.83,0
153,Summer,2012,July,8,no,Sunday,no,Few Clouds,0.64,0.5909,0.78,0
258,Summer,2012,July,9,no,Sunday,no,Few Clouds,0.66,0.6212,0.69,0
379,Summer,2012,July,10,no,Sunday,no,Few Clouds,0.66,0.6212,0.74,0
505,Summer,2012,July,11,no,Sunday,no,Few Clouds,0.66,0.6212,0.74,0
504,Summer,2012,July,12,no,Sunday,no,Few Clouds,0.7,0.6515,0.7,0.1045
626,Summer,2012,July,13,no,Sunday,no,Few Clouds,0.7,0.6515,0.65,0.0896
616,Summer,2012,July,14,no,Sunday,no,Clear,0.72,0.6818,0.66,0.1045
624,Summer,2012,July,15,no,Sunday,no,Clear,0.72,0.6818,0.66,0.1045
628,Summer,2012,July,16,no,Sunday,no,Clear,0.74,0.697,0.66,0.1045
556,Summer,2012,July,17,no,Sunday,no,Clear,0.74,0.697,0.66,0.2239
515,Summer,2012,July,18,no,Sunday,no,Clear,0.74,0.697,0.66,0.1642
522,Summer,2012,July,19,no,Sunday,no,Clear,0.72,0.6818,0.7,0.1642
378,Summer,2012,July,20,no,Sunday,no,Clear,0.7,0.6667,0.74,0.1642
345,Summer,2012,July,21,no,Sunday,no,Clear,0.7,0.6667,0.79,0.1045
191,Summer,2012,July,22,no,Sunday,no,Clear,0.7,0.6667,0.74,0.194
123,Summer,2012,July,23,no,Sunday,no,Clear,0.68,0.6364,0.79,0.1642
47,Summer,2012,July,0,no,Monday,yes,Clear,0.66,0.5909,0.89,0.0896
27,Summer,2012,July,1,no,Monday,yes,Clear,0.66,0.5909,0.89,0.194
17,Summer,2012,July,2,no,Monday,yes,Few Clouds,0.66,0.5909,0.94,0.0896
2,Summer,2012,July,3,no,Monday,yes,Few Clouds,0.66,0.5909,0.94,0.0896
8,Summer,2012,July,4,no,Monday,yes,Few Clouds,0.66,0.5909,0.94,0.1343
51,Summer,2012,July,5,no,Monday,yes,Few Clouds,0.66,0.5909,0.94,0.1343
157,Summer,2012,July,6,no,Monday,yes,Few Clouds,0.68,0.6364,0.89,0.0896
421,Summer,2012,July,7,no,Monday,yes,Clear,0.7,0.6667,0.84,0.1343
738,Summer,2012,July,8,no,Monday,yes,Clear,0.72,0.697,0.79,0.1045
345,Summer,2012,July,9,no,Monday,yes,Few Clouds,0.74,0.7121,0.74,0.1343
200,Summer,2012,July,10,no,Monday,yes,Few Clouds,0.78,0.7424,0.62,0
198,Summer,2012,July,11,no,Monday,yes,Few Clouds,0.8,0.7424,0.52,0.1642
314,Summer,2012,July,12,no,Monday,yes,Few Clouds,0.8,0.7424,0.52,0.1642
240,Summer,2012,July,13,no,Monday,yes,Few Clouds,0.8,0.7424,0.52,0.1045
271,Summer,2012,July,14,no,Monday,yes,Few Clouds,0.78,0.7424,0.59,0.1642
281,Summer,2012,July,15,no,Monday,yes,Clear,0.8,0.7576,0.55,0.194
457,Summer,2012,July,16,no,Monday,yes,Clear,0.82,0.7727,0.52,0.1343
847,Summer,2012,July,17,no,Monday,yes,Clear,0.82,0.7727,0.52,0.1343
741,Summer,2012,July,18,no,Monday,yes,Clear,0.82,0.7576,0.46,0.1045
582,Summer,2012,July,19,no,Monday,yes,Clear,0.8,0.7424,0.52,0.2537
403,Summer,2012,July,20,no,Monday,yes,Clear,0.76,0.7121,0.62,0.1642
296,Summer,2012,July,21,no,Monday,yes,Clear,0.76,0.7121,0.62,0.194
209,Summer,2012,July,22,no,Monday,yes,Clear,0.74,0.6818,0.62,0.194
114,Summer,2012,July,23,no,Monday,yes,Clear,0.72,0.6818,0.66,0.1642
64,Summer,2012,July,0,no,Tuesday,yes,Clear,0.7,0.6667,0.74,0.1343
17,Summer,2012,July,1,no,Tuesday,yes,Clear,0.68,0.6364,0.79,0.1642
16,Summer,2012,July,2,no,Tuesday,yes,Clear,0.66,0.6061,0.83,0.1642
6,Summer,2012,July,3,no,Tuesday,yes,Clear,0.66,0.6061,0.83,0.1642
6,Summer,2012,July,4,no,Tuesday,yes,Clear,0.66,0.6061,0.83,0.0896
50,Summer,2012,July,5,no,Tuesday,yes,Clear,0.66,0.6061,0.83,0.1045
190,Summer,2012,July,6,no,Tuesday,yes,Clear,0.66,0.6061,0.83,0.1343
516,Summer,2012,July,7,no,Tuesday,yes,Clear,0.7,0.6667,0.74,0.1642
743,Summer,2012,July,8,no,Tuesday,yes,Clear,0.74,0.697,0.7,0.194
339,Summer,2012,July,9,no,Tuesday,yes,Clear,0.84,0.803,0.53,0
218,Summer,2012,July,10,no,Tuesday,yes,Clear,0.82,0.7879,0.56,0.2985
201,Summer,2012,July,11,no,Tuesday,yes,Few Clouds,0.84,0.803,0.53,0.3284
229,Summer,2012,July,12,no,Tuesday,yes,Few Clouds,0.82,0.7879,0.56,0.2239
273,Summer,2012,July,13,no,Tuesday,yes,Few Clouds,0.84,0.803,0.53,0.2985
244,Summer,2012,July,14,no,Tuesday,yes,Few Clouds,0.84,0.803,0.53,0.2239
285,Summer,2012,July,15,no,Tuesday,yes,Clear,0.82,0.7727,0.49,0.2985
455,Summer,2012,July,16,no,Tuesday,yes,Clear,0.8,0.7576,0.55,0.2985
869,Summer,2012,July,17,no,Tuesday,yes,Clear,0.8,0.7424,0.52,0.3284
877,Summer,2012,July,18,no,Tuesday,yes,Clear,0.76,0.7121,0.62,0.3284
632,Summer,2012,July,19,no,Tuesday,yes,Clear,0.76,0.7121,0.62,0.1642
523,Summer,2012,July,20,no,Tuesday,yes,Clear,0.74,0.697,0.66,0.1642
378,Summer,2012,July,21,no,Tuesday,yes,Clear,0.74,0.697,0.66,0.2239
269,Summer,2012,July,22,no,Tuesday,yes,Clear,0.74,0.697,0.66,0.2537
192,Summer,2012,July,23,no,Tuesday,yes,Clear,0.74,0.6818,0.58,0.3284
66,Summer,2012,July,0,no,Wednesday,yes,Clear,0.72,0.6667,0.58,0.2985
28,Summer,2012,July,1,no,Wednesday,yes,Clear,0.7,0.6515,0.58,0.194
12,Summer,2012,July,2,no,Wednesday,yes,Clear,0.68,0.6364,0.61,0.2239
12,Summer,2012,July,3,no,Wednesday,yes,Clear,0.66,0.6212,0.65,0.2239
4,Summer,2012,July,4,no,Wednesday,yes,Clear,0.64,0.6061,0.65,0.2239
59,Summer,2012,July,5,no,Wednesday,yes,Clear,0.64,0.6061,0.65,0.1642
190,Summer,2012,July,6,no,Wednesday,yes,Clear,0.64,0.6061,0.65,0.194
507,Summer,2012,July,7,no,Wednesday,yes,Clear,0.66,0.6212,0.5,0.3284
788,Summer,2012,July,8,no,Wednesday,yes,Clear,0.7,0.6364,0.42,0.2537
342,Summer,2012,July,9,no,Wednesday,yes,Clear,0.72,0.6515,0.37,0.2985
231,Summer,2012,July,10,no,Wednesday,yes,Clear,0.74,0.6515,0.37,0
281,Summer,2012,July,11,no,Wednesday,yes,Clear,0.76,0.6667,0.33,0
310,Summer,2012,July,12,no,Wednesday,yes,Clear,0.76,0.6667,0.33,0
312,Summer,2012,July,13,no,Wednesday,yes,Clear,0.78,0.6818,0.31,0.1642
247,Summer,2012,July,14,no,Wednesday,yes,Clear,0.8,0.697,0.29,0.1343
317,Summer,2012,July,15,no,Wednesday,yes,Clear,0.78,0.6818,0.31,0.0896
484,Summer,2012,July,16,no,Wednesday,yes,Clear,0.8,0.697,0.29,0.1642
913,Summer,2012,July,17,no,Wednesday,yes,Clear,0.8,0.697,0.31,0
891,Summer,2012,July,18,no,Wednesday,yes,Clear,0.8,0.697,0.27,0.1343
698,Summer,2012,July,19,no,Wednesday,yes,Clear,0.76,0.6667,0.33,0.1343
567,Summer,2012,July,20,no,Wednesday,yes,Clear,0.74,0.6515,0.4,0.1642
397,Summer,2012,July,21,no,Wednesday,yes,Clear,0.72,0.6515,0.45,0.1343
278,Summer,2012,July,22,no,Wednesday,yes,Clear,0.7,0.6515,0.58,0.1343
239,Summer,2012,July,23,no,Wednesday,yes,Clear,0.68,0.6364,0.57,0.2985
92,Summer,2012,July,0,no,Thursday,yes,Clear,0.66,0.6212,0.65,0.194
29,Summer,2012,July,1,no,Thursday,yes,Clear,0.66,0.6212,0.65,0.2239
21,Summer,2012,July,2,no,Thursday,yes,Clear,0.66,0.6212,0.69,0.2537
8,Summer,2012,July,3,no,Thursday,yes,Clear,0.66,0.6212,0.69,0.2239
4,Summer,2012,July,4,no,Thursday,yes,Clear,0.66,0.6212,0.74,0.194
42,Summer,2012,July,5,no,Thursday,yes,Clear,0.66,0.6212,0.74,0.194
181,Summer,2012,July,6,no,Thursday,yes,Clear,0.66,0.6061,0.78,0.2537
495,Summer,2012,July,7,no,Thursday,yes,Clear,0.7,0.6667,0.74,0.2537
729,Summer,2012,July,8,no,Thursday,yes,Few Clouds,0.7,0.6667,0.74,0.2537
344,Summer,2012,July,9,no,Thursday,yes,Few Clouds,0.72,0.6818,0.7,0.1343
222,Summer,2012,July,10,no,Thursday,yes,Clear,0.74,0.697,0.7,0.2239
212,Summer,2012,July,11,no,Thursday,yes,Clear,0.8,0.803,0.66,0.2239
279,Summer,2012,July,12,no,Thursday,yes,Clear,0.84,0.8182,0.56,0.2537
242,Summer,2012,July,13,no,Thursday,yes,Clear,0.86,0.8333,0.53,0.2985
213,Summer,2012,July,14,no,Thursday,yes,Clear,0.9,0.8788,0.47,0.2537
238,Summer,2012,July,15,no,Thursday,yes,Clear,0.92,0.8939,0.42,0.2985
374,Summer,2012,July,16,no,Thursday,yes,Clear,0.94,0.8788,0.38,0.3881
738,Summer,2012,July,17,no,Thursday,yes,Clear,0.9,0.8636,0.45,0.4179
688,Summer,2012,July,18,no,Thursday,yes,Clear,0.92,0.8788,0.4,0.3582
614,Summer,2012,July,19,no,Thursday,yes,Clear,0.9,0.8636,0.45,0.3284
446,Summer,2012,July,20,no,Thursday,yes,Clear,0.86,0.8182,0.5,0.2537
271,Summer,2012,July,21,no,Thursday,yes,Clear,0.8,0.7424,0.49,0.6119
234,Summer,2012,July,22,no,Thursday,yes,Clear,0.8,0.7424,0.49,0.6119
145,Summer,2012,July,23,no,Thursday,yes,Clear,0.72,0.6818,0.7,0.1343
97,Summer,2012,July,0,no,Friday,yes,Clear,0.72,0.6818,0.7,0
54,Summer,2012,July,1,no,Friday,yes,Clear,0.72,0.6818,0.7,0.1045
26,Summer,2012,July,2,no,Friday,yes,Clear,0.7,0.6667,0.79,0.1343
12,Summer,2012,July,3,no,Friday,yes,Clear,0.7,0.6667,0.74,0.1642
8,Summer,2012,July,4,no,Friday,yes,Clear,0.7,0.6667,0.79,0
37,Summer,2012,July,5,no,Friday,yes,Clear,0.7,0.6667,0.84,0
139,Summer,2012,July,6,no,Friday,yes,Clear,0.7,0.6667,0.79,0
410,Summer,2012,July,7,no,Friday,yes,Clear,0.72,0.6818,0.7,0.194
676,Summer,2012,July,8,no,Friday,yes,Clear,0.76,0.7273,0.66,0.0896
363,Summer,2012,July,9,no,Friday,yes,Clear,0.82,0.7727,0.49,0.2836
231,Summer,2012,July,10,no,Friday,yes,Clear,0.84,0.7727,0.47,0
251,Summer,2012,July,11,no,Friday,yes,Clear,0.84,0.7727,0.47,0.3284
299,Summer,2012,July,12,no,Friday,yes,Clear,0.84,0.7879,0.49,0.3582
314,Summer,2012,July,13,no,Friday,yes,Clear,0.84,0.7727,0.47,0.2836
326,Summer,2012,July,14,no,Friday,yes,Clear,0.86,0.803,0.47,0.2985
323,Summer,2012,July,15,no,Friday,yes,Clear,0.86,0.7879,0.41,0.2239
499,Summer,2012,July,16,no,Friday,yes,Clear,0.84,0.7727,0.47,0.2239
699,Summer,2012,July,17,no,Friday,yes,Clear,0.86,0.7879,0.41,0.2836
622,Summer,2012,July,18,no,Friday,yes,Clear,0.82,0.7576,0.46,0.1642
516,Summer,2012,July,19,no,Friday,yes,Clear,0.82,0.7727,0.52,0.194
354,Summer,2012,July,20,no,Friday,yes,Clear,0.78,0.7424,0.59,0.1045
260,Summer,2012,July,21,no,Friday,yes,Clear,0.78,0.7424,0.59,0.1045
199,Summer,2012,July,22,no,Friday,yes,Clear,0.78,0.7424,0.59,0.1343
189,Summer,2012,July,23,no,Friday,yes,Clear,0.76,0.7273,0.66,0
191,Summer,2012,July,0,no,Saturday,no,Clear,0.74,0.6818,0.62,0.1343
80,Summer,2012,July,1,no,Saturday,no,Clear,0.72,0.6818,0.7,0.0896
90,Summer,2012,July,2,no,Saturday,no,Clear,0.72,0.6818,0.7,0
43,Summer,2012,July,3,no,Saturday,no,Clear,0.72,0.6818,0.7,0
11,Summer,2012,July,4,no,Saturday,no,Clear,0.7,0.6667,0.79,0.194
14,Summer,2012,July,5,no,Saturday,no,Clear,0.68,0.6364,0.79,0.1642
50,Summer,2012,July,6,no,Saturday,no,Clear,0.7,0.6515,0.7,0.1045
76,Summer,2012,July,7,no,Saturday,no,Clear,0.72,0.6818,0.7,0.1343
163,Summer,2012,July,8,no,Saturday,no,Clear,0.74,0.697,0.66,0.1642
337,Summer,2012,July,9,no,Saturday,no,Clear,0.78,0.7424,0.59,0.1045
395,Summer,2012,July,10,no,Saturday,no,Clear,0.82,0.7727,0.52,0.2239
457,Summer,2012,July,11,no,Saturday,no,Clear,0.84,0.7424,0.39,0.2239
487,Summer,2012,July,12,no,Saturday,no,Clear,0.84,0.7576,0.41,0.2239
498,Summer,2012,July,13,no,Saturday,no,Clear,0.86,0.7879,0.41,0.2836
494,Summer,2012,July,14,no,Saturday,no,Clear,0.86,0.7727,0.39,0.2537
497,Summer,2012,July,15,no,Saturday,no,Clear,0.88,0.7727,0.32,0.2836
487,Summer,2012,July,16,no,Saturday,no,Clear,0.86,0.7727,0.39,0.2239
479,Summer,2012,July,17,no,Saturday,no,Clear,0.82,0.7576,0.46,0.194
481,Summer,2012,July,18,no,Saturday,no,Clear,0.82,0.7424,0.43,0.2836
338,Summer,2012,July,19,no,Saturday,no,Clear,0.68,0.6364,0.83,0
233,Summer,2012,July,20,no,Saturday,no,Clear,0.66,0.6061,0.83,0.2239
300,Summer,2012,July,21,no,Saturday,no,Clear,0.66,0.6061,0.78,0.0896
276,Summer,2012,July,22,no,Saturday,no,Clear,0.66,0.6061,0.78,0.0896
208,Summer,2012,July,23,no,Saturday,no,Clear,0.66,0.6061,0.83,0.0896
188,Summer,2012,July,0,no,Sunday,no,Clear,0.66,0.5909,0.89,0.1343
158,Summer,2012,July,1,no,Sunday,no,Clear,0.66,0.6061,0.83,0.1045
112,Summer,2012,July,2,no,Sunday,no,Clear,0.66,0.6212,0.74,0.1343
55,Summer,2012,July,3,no,Sunday,no,Clear,0.66,0.6212,0.69,0.2239
13,Summer,2012,July,4,no,Sunday,no,Clear,0.64,0.6061,0.69,0.194
17,Summer,2012,July,5,no,Sunday,no,Clear,0.62,0.5909,0.78,0.194
18,Summer,2012,July,6,no,Sunday,no,Clear,0.64,0.6061,0.73,0.1642
40,Summer,2012,July,7,no,Sunday,no,Clear,0.66,0.6212,0.69,0.2537
127,Summer,2012,July,8,no,Sunday,no,Clear,0.7,0.6515,0.65,0.2239
226,Summer,2012,July,9,no,Sunday,no,Clear,0.72,0.6818,0.62,0.2537
381,Summer,2012,July,10,no,Sunday,no,Clear,0.74,0.6818,0.62,0
509,Summer,2012,July,11,no,Sunday,no,Clear,0.76,0.697,0.55,0.2239
